CODE;D_CODE;VARTYPE;VARVAL
V3622;;MDC;99
W3622;;DGCAT;99M00
W3622;;MDC;99
V3623;;DGCAT;99M00
V3623;;MDC;99
W3623;;DGCAT;99M00
W3623;;MDC;99
V3624;;DGCAT;99M00
V3624;;MDC;99
W3624;;DGCAT;99M00
W3624;;MDC;99
V3628;;DGCAT;99M00
V3628;;MDC;99
W3628;;DGCAT;99M00
W3628;;MDC;99
V3629;;DGCAT;99M00
V3629;;MDC;99
W3629;;DGCAT;99M00
W3629;;MDC;99
W363;;DGCAT;99M00
W363;;MDC;99
V3630;;DGCAT;99M00
V3630;;MDC;99
W3630;;DGCAT;99M00
W3630;;MDC;99
V3631;;DGCAT;99M00
V3631;;MDC;99
W3631;;DGCAT;99M00
W3631;;MDC;99
V3632;;DGCAT;99M00
V3632;;MDC;99
W3632;;DGCAT;99M00
W3632;;MDC;99
V3633;;DGCAT;99M00
V3633;;MDC;99
W3633;;DGCAT;99M00
W3633;;MDC;99
V3634;;DGCAT;99M00
V3634;;MDC;99
W3634;;DGCAT;99M00
W3634;;MDC;99
V3638;;DGCAT;99M00
V3638;;MDC;99
W3638;;DGCAT;99M00
W3638;;MDC;99
V3639;;DGCAT;99M00
V3639;;MDC;99
W3639;;DGCAT;99M00
W3639;;MDC;99
W364;;DGCAT;99M00
W364;;MDC;99
V3640;;DGCAT;99M00
V3640;;MDC;99
W3640;;DGCAT;99M00
W3640;;MDC;99
V3641;;DGCAT;99M00
V3641;;MDC;99
W3641;;DGCAT;99M00
W3641;;MDC;99
V3642;;DGCAT;99M00
V3642;;MDC;99
W3642;;DGCAT;99M00
W3642;;MDC;99
V3643;;DGCAT;99M00
V3643;;MDC;99
W3643;;DGCAT;99M00
W3643;;MDC;99
V3644;;DGCAT;99M00
V3644;;MDC;99
W3644;;DGCAT;99M00
W3644;;MDC;99
V3648;;DGCAT;99M00
V3648;;MDC;99
W3648;;DGCAT;99M00
W3648;;MDC;99
V3649;;DGCAT;99M00
V3649;;MDC;99
W3649;;DGCAT;99M00
W3649;;MDC;99
W365;;DGCAT;99M00
W365;;MDC;99
V3650;;DGCAT;99M00
V3650;;MDC;99
W3650;;DGCAT;99M00
W3650;;MDC;99
V3651;;DGCAT;99M00
V3651;;MDC;99
W3651;;DGCAT;99M00
W3651;;MDC;99
V3652;;DGCAT;99M00
V3652;;MDC;99
W3652;;DGCAT;99M00
W3652;;MDC;99
V3653;;DGCAT;99M00
V3653;;MDC;99
W3653;;DGCAT;99M00
W3653;;MDC;99
V3654;;DGCAT;99M00
V3654;;MDC;99
W3654;;DGCAT;99M00
W3654;;MDC;99
V3658;;DGCAT;99M00
V3658;;MDC;99
W3658;;DGCAT;99M00
W3658;;MDC;99
V3659;;DGCAT;99M00
V3659;;MDC;99
W3659;;DGCAT;99M00
W3659;;MDC;99
W366;;DGCAT;99M00
W366;;MDC;99
V3660;;DGCAT;99M00
V3660;;MDC;99
W3660;;DGCAT;99M00
W3660;;MDC;99
V3661;;DGCAT;99M00
V3661;;MDC;99
W3661;;DGCAT;99M00
W3661;;MDC;99
V3662;;DGCAT;99M00
V3662;;MDC;99
W3662;;DGCAT;99M00
W3662;;MDC;99
V3663;;DGCAT;99M00
V3663;;MDC;99
W3663;;DGCAT;99M00
W3663;;MDC;99
V3664;;DGCAT;99M00
V3664;;MDC;99
W3664;;DGCAT;99M00
W3664;;MDC;99
V3668;;DGCAT;99M00
V3668;;MDC;99
W3668;;DGCAT;99M00
W3668;;MDC;99
V3669;;DGCAT;99M00
V3669;;MDC;99
W3669;;DGCAT;99M00
W3669;;MDC;99
W367;;DGCAT;99M00
W367;;MDC;99
V3670;;DGCAT;99M00
V3670;;MDC;99
W3670;;DGCAT;99M00
W3670;;MDC;99
V3671;;DGCAT;99M00
V3671;;MDC;99
W3671;;DGCAT;99M00
W3671;;MDC;99
V3672;;DGCAT;99M00
V3672;;MDC;99
W3672;;DGCAT;99M00
W3672;;MDC;99
V3673;;DGCAT;99M00
V3673;;MDC;99
W3673;;DGCAT;99M00
W3673;;MDC;99
V3674;;DGCAT;99M00
V3674;;MDC;99
W3674;;DGCAT;99M00
W3674;;MDC;99
V3678;;DGCAT;99M00
V3678;;MDC;99
W3678;;DGCAT;99M00
W3678;;MDC;99
V3679;;DGCAT;99M00
V3679;;MDC;99
W3679;;DGCAT;99M00
W3679;;MDC;99
W368;;DGCAT;99M00
W368;;MDC;99
W3680;;DGCAT;99M00
W3680;;MDC;99
W3681;;DGCAT;99M00
W3681;;MDC;99
W3682;;DGCAT;99M00
W3682;;MDC;99
W3683;;DGCAT;99M00
W3683;;MDC;99
W3684;;DGCAT;99M00
W3684;;MDC;99
W3688;;DGCAT;99M00
W3688;;MDC;99
W3689;;DGCAT;99M00
W3689;;MDC;99
W369;;DGCAT;99M00
W369;;MDC;99
V3690;;DGCAT;99M00
V3690;;MDC;99
W3690;;DGCAT;99M00
W3690;;MDC;99
V3691;;DGCAT;99M00
V3691;;MDC;99
W3691;;DGCAT;99M00
W3691;;MDC;99
V3692;;DGCAT;99M00
V3692;;MDC;99
W3692;;DGCAT;99M00
W3692;;MDC;99
V3693;;DGCAT;99M00
V3693;;MDC;99
W3693;;DGCAT;99M00
W3693;;MDC;99
V3694;;DGCAT;99M00
V3694;;MDC;99
W3694;;DGCAT;99M00
W3694;;MDC;99
V3698;;DGCAT;99M00
V3698;;MDC;99
W3698;;DGCAT;99M00
W3698;;MDC;99
V3699;;DGCAT;99M00
V3699;;MDC;99
W3699;;DGCAT;99M00
W3699;;MDC;99
V370;;DGCAT;99M00
V370;;MDC;99
W370;;DGCAT;99M00
W370;;MDC;99
V3700;;DGCAT;99M00
V3700;;MDC;99
W3700;;DGCAT;99M00
W3700;;MDC;99
V3701;;DGCAT;99M00
V3701;;MDC;99
W3701;;DGCAT;99M00
W3701;;MDC;99
V3702;;DGCAT;99M00
V3702;;MDC;99
W3702;;DGCAT;99M00
W3702;;MDC;99
V3703;;DGCAT;99M00
V3703;;MDC;99
W3703;;DGCAT;99M00
W3703;;MDC;99
V3704;;DGCAT;99M00
V3704;;MDC;99
W3704;;DGCAT;99M00
W3704;;MDC;99
V3708;;DGCAT;99M00
V3708;;MDC;99
W3708;;DGCAT;99M00
W3708;;MDC;99
V3709;;DGCAT;99M00
V3709;;MDC;99
W3709;;DGCAT;99M00
W3709;;MDC;99
V371;;DGCAT;99M00
V371;;MDC;99
W371;;DGCAT;99M00
W371;;MDC;99
V3710;;DGCAT;99M00
V3710;;MDC;99
W3710;;DGCAT;99M00
W3710;;MDC;99
V3711;;DGCAT;99M00
V3711;;MDC;99
W3711;;DGCAT;99M00
W3711;;MDC;99
V3712;;DGCAT;99M00
V3712;;MDC;99
W3712;;DGCAT;99M00
W3712;;MDC;99
V3713;;DGCAT;99M00
V3713;;MDC;99
W3713;;DGCAT;99M00
W3713;;MDC;99
V3714;;DGCAT;99M00
V3714;;MDC;99
W3714;;DGCAT;99M00
W3714;;MDC;99
V3718;;DGCAT;99M00
V3718;;MDC;99
W3718;;DGCAT;99M00
W3718;;MDC;99
V3719;;DGCAT;99M00
V3719;;MDC;99
W3719;;DGCAT;99M00
W3719;;MDC;99
V372;;DGCAT;99M00
V372;;MDC;99
W372;;DGCAT;99M00
W372;;MDC;99
V3720;;DGCAT;99M00
V3720;;MDC;99
W3720;;DGCAT;99M00
W3720;;MDC;99
V3721;;DGCAT;99M00
V3721;;MDC;99
W3721;;DGCAT;99M00
W3721;;MDC;99
V3722;;DGCAT;99M00
V3722;;MDC;99
W3722;;DGCAT;99M00
W3722;;MDC;99
V3723;;DGCAT;99M00
V3723;;MDC;99
W3723;;DGCAT;99M00
W3723;;MDC;99
V3724;;DGCAT;99M00
V3724;;MDC;99
W3724;;DGCAT;99M00
W3724;;MDC;99
V3728;;DGCAT;99M00
V3728;;MDC;99
W3728;;DGCAT;99M00
W3728;;MDC;99
V3729;;DGCAT;99M00
V3729;;MDC;99
W3729;;DGCAT;99M00
W3729;;MDC;99
W373;;DGCAT;99M00
W373;;MDC;99
V3730;;DGCAT;99M00
V3730;;MDC;99
W3730;;DGCAT;99M00
W3730;;MDC;99
V3731;;DGCAT;99M00
V3731;;MDC;99
W3731;;DGCAT;99M00
W3731;;MDC;99
V3732;;DGCAT;99M00
V3732;;MDC;99
W3732;;DGCAT;99M00
W3732;;MDC;99
V3733;;DGCAT;99M00
V3733;;MDC;99
W3733;;DGCAT;99M00
W3733;;MDC;99
V3734;;DGCAT;99M00
V3734;;MDC;99
W3734;;DGCAT;99M00
W3734;;MDC;99
V3738;;DGCAT;99M00
V3738;;MDC;99
W3738;;DGCAT;99M00
W3738;;MDC;99
V3739;;DGCAT;99M00
V3739;;MDC;99
W3739;;DGCAT;99M00
W3739;;MDC;99
W374;;DGCAT;99M00
W374;;MDC;99
V3740;;DGCAT;99M00
V3740;;MDC;99
W3740;;DGCAT;99M00
W3740;;MDC;99
V3741;;DGCAT;99M00
V3741;;MDC;99
W3741;;DGCAT;99M00
W3741;;MDC;99
V3742;;DGCAT;99M00
V3742;;MDC;99
W3742;;DGCAT;99M00
W3742;;MDC;99
V3743;;DGCAT;99M00
V3743;;MDC;99
W3743;;DGCAT;99M00
W3743;;MDC;99
V3744;;DGCAT;99M00
V3744;;MDC;99
W3744;;DGCAT;99M00
W3744;;MDC;99
V3748;;DGCAT;99M00
V3748;;MDC;99
W3748;;DGCAT;99M00
W3748;;MDC;99
V3749;;DGCAT;99M00
V3749;;MDC;99
W3749;;DGCAT;99M00
W3749;;MDC;99
W375;;DGCAT;99M00
W375;;MDC;99
V3750;;DGCAT;99M00
V3750;;MDC;99
W3750;;DGCAT;99M00
W3750;;MDC;99
V3751;;DGCAT;99M00
V3751;;MDC;99
W3751;;DGCAT;99M00
W3751;;MDC;99
V3752;;DGCAT;99M00
V3752;;MDC;99
W3752;;DGCAT;99M00
W3752;;MDC;99
V3753;;DGCAT;99M00
V3753;;MDC;99
W3753;;DGCAT;99M00
W3753;;MDC;99
V3754;;DGCAT;99M00
V3754;;MDC;99
W3754;;DGCAT;99M00
W3754;;MDC;99
V3758;;DGCAT;99M00
V3758;;MDC;99
W3758;;DGCAT;99M00
W3758;;MDC;99
V3759;;DGCAT;99M00
V3759;;MDC;99
W3759;;DGCAT;99M00
W3759;;MDC;99
W376;;DGCAT;99M00
W376;;MDC;99
V3760;;DGCAT;99M00
V3760;;MDC;99
W3760;;DGCAT;99M00
W3760;;MDC;99
V3761;;DGCAT;99M00
V3761;;MDC;99
W3761;;DGCAT;99M00
W3761;;MDC;99
V3762;;DGCAT;99M00
V3762;;MDC;99
W3762;;DGCAT;99M00
W3762;;MDC;99
V3763;;DGCAT;99M00
V3763;;MDC;99
W3763;;DGCAT;99M00
W3763;;MDC;99
V3764;;DGCAT;99M00
V3764;;MDC;99
W3764;;DGCAT;99M00
W3764;;MDC;99
V3768;;DGCAT;99M00
V3768;;MDC;99
W3768;;DGCAT;99M00
W3768;;MDC;99
V3769;;DGCAT;99M00
V3769;;MDC;99
W3769;;DGCAT;99M00
W3769;;MDC;99
W377;;DGCAT;99M00
W377;;MDC;99
V3770;;DGCAT;99M00
V3770;;MDC;99
W3770;;DGCAT;99M00
W3770;;MDC;99
V3771;;DGCAT;99M00
V3771;;MDC;99
W3771;;DGCAT;99M00
W3771;;MDC;99
V3772;;DGCAT;99M00
V3772;;MDC;99
W3772;;DGCAT;99M00
W3772;;MDC;99
V3773;;DGCAT;99M00
V3773;;MDC;99
W3773;;DGCAT;99M00
W3773;;MDC;99
V3774;;DGCAT;99M00
V3774;;MDC;99
W3774;;DGCAT;99M00
W3774;;MDC;99
V3778;;DGCAT;99M00
V3778;;MDC;99
W3778;;DGCAT;99M00
W3778;;MDC;99
V3779;;DGCAT;99M00
V3779;;MDC;99
W3779;;DGCAT;99M00
W3779;;MDC;99
W378;;DGCAT;99M00
W378;;MDC;99
W3780;;DGCAT;99M00
W3780;;MDC;99
W3781;;DGCAT;99M00
W3781;;MDC;99
W3782;;DGCAT;99M00
W3782;;MDC;99
W3783;;DGCAT;99M00
W3783;;MDC;99
W3784;;DGCAT;99M00
W3784;;MDC;99
W3788;;DGCAT;99M00
W3788;;MDC;99
W3789;;DGCAT;99M00
W3789;;MDC;99
W379;;DGCAT;99M00
W379;;MDC;99
V3790;;DGCAT;99M00
V3790;;MDC;99
W3790;;DGCAT;99M00
W3790;;MDC;99
V3791;;DGCAT;99M00
V3791;;MDC;99
W3791;;DGCAT;99M00
W3791;;MDC;99
V3792;;DGCAT;99M00
V3792;;MDC;99
W3792;;DGCAT;99M00
W3792;;MDC;99
V3793;;DGCAT;99M00
V3793;;MDC;99
W3793;;DGCAT;99M00
W3793;;MDC;99
V3794;;DGCAT;99M00
V3794;;MDC;99
W3794;;DGCAT;99M00
W3794;;MDC;99
V3798;;DGCAT;99M00
V3798;;MDC;99
W3798;;DGCAT;99M00
W3798;;MDC;99
V3799;;DGCAT;99M00
V3799;;MDC;99
W3799;;DGCAT;99M00
W3799;;MDC;99
V380;;DGCAT;99M00
V380;;MDC;99
W380;;DGCAT;99M00
W380;;MDC;99
V3800;;DGCAT;99M00
V3800;;MDC;99
W3800;;DGCAT;99M00
W3800;;MDC;99
V3801;;DGCAT;99M00
V3801;;MDC;99
W3801;;DGCAT;99M00
W3801;;MDC;99
V3802;;DGCAT;99M00
V3802;;MDC;99
W3802;;DGCAT;99M00
W3802;;MDC;99
V3803;;DGCAT;99M00
V3803;;MDC;99
W3803;;DGCAT;99M00
W3803;;MDC;99
V3804;;DGCAT;99M00
V3804;;MDC;99
W3804;;DGCAT;99M00
W3804;;MDC;99
V3808;;DGCAT;99M00
V3808;;MDC;99
W3808;;DGCAT;99M00
W3808;;MDC;99
V3809;;DGCAT;99M00
V3809;;MDC;99
W3809;;DGCAT;99M00
W3809;;MDC;99
V381;;DGCAT;99M00
V381;;MDC;99
W381;;DGCAT;99M00
W381;;MDC;99
V3810;;DGCAT;99M00
V3810;;MDC;99
W3810;;DGCAT;99M00
W3810;;MDC;99
V3811;;DGCAT;99M00
V3811;;MDC;99
W3811;;DGCAT;99M00
W3811;;MDC;99
V3812;;DGCAT;99M00
V3812;;MDC;99
W3812;;DGCAT;99M00
W3812;;MDC;99
V3813;;DGCAT;99M00
V3813;;MDC;99
W3813;;DGCAT;99M00
W3813;;MDC;99
V3814;;DGCAT;99M00
V3814;;MDC;99
W3814;;DGCAT;99M00
W3814;;MDC;99
V3818;;DGCAT;99M00
V3818;;MDC;99
W3818;;DGCAT;99M00
W3818;;MDC;99
V3819;;DGCAT;99M00
V3819;;MDC;99
W3819;;DGCAT;99M00
W3819;;MDC;99
V382;;DGCAT;99M00
V382;;MDC;99
W382;;DGCAT;99M00
W382;;MDC;99
V3820;;DGCAT;99M00
V3820;;MDC;99
W3820;;DGCAT;99M00
W3820;;MDC;99
V3821;;DGCAT;99M00
V3821;;MDC;99
W3821;;DGCAT;99M00
W3821;;MDC;99
V3822;;DGCAT;99M00
V3822;;MDC;99
W3822;;DGCAT;99M00
W3822;;MDC;99
V3823;;DGCAT;99M00
V3823;;MDC;99
W3823;;DGCAT;99M00
W3823;;MDC;99
V3824;;DGCAT;99M00
V3824;;MDC;99
W3824;;DGCAT;99M00
W3824;;MDC;99
V3828;;DGCAT;99M00
V3828;;MDC;99
W3828;;DGCAT;99M00
W3828;;MDC;99
V3829;;DGCAT;99M00
V3829;;MDC;99
W3829;;DGCAT;99M00
W3829;;MDC;99
W383;;DGCAT;99M00
W383;;MDC;99
V3830;;DGCAT;99M00
V3830;;MDC;99
W3830;;DGCAT;99M00
W3830;;MDC;99
V3831;;DGCAT;99M00
V3831;;MDC;99
W3831;;DGCAT;99M00
W3831;;MDC;99
V3832;;DGCAT;99M00
V3832;;MDC;99
W3832;;DGCAT;99M00
W3832;;MDC;99
V3833;;DGCAT;99M00
V3833;;MDC;99
W3833;;DGCAT;99M00
W3833;;MDC;99
V3834;;DGCAT;99M00
V3834;;MDC;99
W3834;;DGCAT;99M00
W3834;;MDC;99
V3838;;DGCAT;99M00
V3838;;MDC;99
W3838;;DGCAT;99M00
W3838;;MDC;99
V3839;;DGCAT;99M00
V3839;;MDC;99
W3839;;DGCAT;99M00
W3839;;MDC;99
W384;;DGCAT;99M00
W384;;MDC;99
V3840;;DGCAT;99M00
V3840;;MDC;99
W3840;;DGCAT;99M00
W3840;;MDC;99
V3841;;DGCAT;99M00
V3841;;MDC;99
W3841;;DGCAT;99M00
W3841;;MDC;99
V3842;;DGCAT;99M00
V3842;;MDC;99
W3842;;DGCAT;99M00
W3842;;MDC;99
V3843;;DGCAT;99M00
V3843;;MDC;99
W3843;;DGCAT;99M00
W3843;;MDC;99
V3844;;DGCAT;99M00
V3844;;MDC;99
W3844;;DGCAT;99M00
W3844;;MDC;99
V3848;;DGCAT;99M00
V3848;;MDC;99
W3848;;DGCAT;99M00
W3848;;MDC;99
V3849;;DGCAT;99M00
V3849;;MDC;99
W3849;;DGCAT;99M00
W3849;;MDC;99
W385;;DGCAT;99M00
W385;;MDC;99
V3850;;DGCAT;99M00
V3850;;MDC;99
W3850;;DGCAT;99M00
W3850;;MDC;99
V3851;;DGCAT;99M00
V3851;;MDC;99
W3851;;DGCAT;99M00
W3851;;MDC;99
V3852;;DGCAT;99M00
V3852;;MDC;99
W3852;;DGCAT;99M00
W3852;;MDC;99
V3853;;DGCAT;99M00
V3853;;MDC;99
W3853;;DGCAT;99M00
W3853;;MDC;99
V3854;;DGCAT;99M00
V3854;;MDC;99
W3854;;DGCAT;99M00
W3854;;MDC;99
V3858;;DGCAT;99M00
V3858;;MDC;99
W3858;;DGCAT;99M00
W3858;;MDC;99
V3859;;DGCAT;99M00
V3859;;MDC;99
W3859;;DGCAT;99M00
W3859;;MDC;99
W386;;DGCAT;99M00
W386;;MDC;99
V3860;;DGCAT;99M00
V3860;;MDC;99
W3860;;DGCAT;99M00
W3860;;MDC;99
V3861;;DGCAT;99M00
V3861;;MDC;99
W3861;;DGCAT;99M00
W3861;;MDC;99
V3862;;DGCAT;99M00
V3862;;MDC;99
W3862;;DGCAT;99M00
W3862;;MDC;99
V3863;;DGCAT;99M00
V3863;;MDC;99
W3863;;DGCAT;99M00
W3863;;MDC;99
V3864;;DGCAT;99M00
V3864;;MDC;99
W3864;;DGCAT;99M00
W3864;;MDC;99
V3868;;DGCAT;99M00
V3868;;MDC;99
W3868;;DGCAT;99M00
W3868;;MDC;99
V3869;;DGCAT;99M00
V3869;;MDC;99
W3869;;DGCAT;99M00
W3869;;MDC;99
W387;;DGCAT;99M00
W387;;MDC;99
V3870;;DGCAT;99M00
V3870;;MDC;99
W3870;;DGCAT;99M00
W3870;;MDC;99
V3871;;DGCAT;99M00
V3871;;MDC;99
W3871;;DGCAT;99M00
W3871;;MDC;99
V3872;;DGCAT;99M00
V3872;;MDC;99
W3872;;DGCAT;99M00
W3872;;MDC;99
V3873;;DGCAT;99M00
V3873;;MDC;99
W3873;;DGCAT;99M00
W3873;;MDC;99
V3874;;DGCAT;99M00
V3874;;MDC;99
W3874;;DGCAT;99M00
W3874;;MDC;99
V3878;;DGCAT;99M00
V3878;;MDC;99
W3878;;DGCAT;99M00
W3878;;MDC;99
V3879;;DGCAT;99M00
V3879;;MDC;99
W3879;;DGCAT;99M00
W3879;;MDC;99
W388;;DGCAT;99M00
W388;;MDC;99
W3880;;DGCAT;99M00
W3880;;MDC;99
W3881;;DGCAT;99M00
W3881;;MDC;99
W3882;;DGCAT;99M00
W3882;;MDC;99
W3883;;DGCAT;99M00
W3883;;MDC;99
W3884;;DGCAT;99M00
W3884;;MDC;99
W3888;;DGCAT;99M00
W3888;;MDC;99
W3889;;DGCAT;99M00
W3889;;MDC;99
W389;;DGCAT;99M00
W389;;MDC;99
V3890;;DGCAT;99M00
V3890;;MDC;99
W3890;;DGCAT;99M00
W3890;;MDC;99
V3891;;DGCAT;99M00
V3891;;MDC;99
W3891;;DGCAT;99M00
W3891;;MDC;99
V3892;;DGCAT;99M00
V3892;;MDC;99
W3892;;DGCAT;99M00
W3892;;MDC;99
V3893;;DGCAT;99M00
V3893;;MDC;99
W3893;;DGCAT;99M00
W3893;;MDC;99
V3894;;DGCAT;99M00
V3894;;MDC;99
W3894;;DGCAT;99M00
W3894;;MDC;99
V3898;;DGCAT;99M00
V3898;;MDC;99
W3898;;DGCAT;99M00
W3898;;MDC;99
V3899;;DGCAT;99M00
V3899;;MDC;99
W3899;;DGCAT;99M00
W3899;;MDC;99
V390;;DGCAT;99M00
V390;;MDC;99
W390;;DGCAT;99M00
W390;;MDC;99
V3900;;DGCAT;99M00
V3900;;MDC;99
W3900;;DGCAT;99M00
W3900;;MDC;99
V3901;;DGCAT;99M00
V3901;;MDC;99
W3901;;DGCAT;99M00
W3901;;MDC;99
V3902;;DGCAT;99M00
V3902;;MDC;99
W3902;;DGCAT;99M00
W3902;;MDC;99
V3903;;DGCAT;99M00
V3903;;MDC;99
W3903;;DGCAT;99M00
W3903;;MDC;99
V3904;;DGCAT;99M00
V3904;;MDC;99
W3904;;DGCAT;99M00
W3904;;MDC;99
V3908;;DGCAT;99M00
V3908;;MDC;99
W3908;;DGCAT;99M00
W3908;;MDC;99
V3909;;DGCAT;99M00
V3909;;MDC;99
W3909;;DGCAT;99M00
W3909;;MDC;99
V391;;DGCAT;99M00
V391;;MDC;99
W391;;DGCAT;99M00
W391;;MDC;99
V3910;;DGCAT;99M00
V3910;;MDC;99
W3910;;DGCAT;99M00
W3910;;MDC;99
V3911;;DGCAT;99M00
V3911;;MDC;99
W3911;;DGCAT;99M00
W3911;;MDC;99
V3912;;DGCAT;99M00
V3912;;MDC;99
W3912;;DGCAT;99M00
W3912;;MDC;99
V3913;;DGCAT;99M00
V3913;;MDC;99
W3913;;DGCAT;99M00
W3913;;MDC;99
V3914;;DGCAT;99M00
V3914;;MDC;99
W3914;;DGCAT;99M00
W3914;;MDC;99
V3918;;DGCAT;99M00
V3918;;MDC;99
W3918;;DGCAT;99M00
W3918;;MDC;99
V3919;;DGCAT;99M00
V3919;;MDC;99
W3919;;DGCAT;99M00
W3919;;MDC;99
V392;;DGCAT;99M00
V392;;MDC;99
W392;;DGCAT;99M00
W392;;MDC;99
V3920;;DGCAT;99M00
V3920;;MDC;99
W3920;;DGCAT;99M00
W3920;;MDC;99
V3921;;DGCAT;99M00
V3921;;MDC;99
W3921;;DGCAT;99M00
W3921;;MDC;99
V3922;;DGCAT;99M00
V3922;;MDC;99
W3922;;DGCAT;99M00
W3922;;MDC;99
V3923;;DGCAT;99M00
V3923;;MDC;99
W3923;;DGCAT;99M00
W3923;;MDC;99
V3924;;DGCAT;99M00
V3924;;MDC;99
W3924;;DGCAT;99M00
W3924;;MDC;99
V3928;;DGCAT;99M00
V3928;;MDC;99
W3928;;DGCAT;99M00
W3928;;MDC;99
V3929;;DGCAT;99M00
V3929;;MDC;99
W3929;;DGCAT;99M00
W3929;;MDC;99
V393;;DGCAT;99M00
V393;;MDC;99
W393;;DGCAT;99M00
W393;;MDC;99
V3930;;DGCAT;99M00
V3930;;MDC;99
W3930;;DGCAT;99M00
W3930;;MDC;99
V3931;;DGCAT;99M00
V3931;;MDC;99
W3931;;DGCAT;99M00
W3931;;MDC;99
V3932;;DGCAT;99M00
V3932;;MDC;99
W3932;;DGCAT;99M00
W3932;;MDC;99
V3933;;DGCAT;99M00
V3933;;MDC;99
W3933;;DGCAT;99M00
W3933;;MDC;99
V3934;;DGCAT;99M00
V3934;;MDC;99
W3934;;DGCAT;99M00
W3934;;MDC;99
V3938;;DGCAT;99M00
V3938;;MDC;99
W3938;;DGCAT;99M00
W3938;;MDC;99
V3939;;DGCAT;99M00
V3939;;MDC;99
W3939;;DGCAT;99M00
W3939;;MDC;99
V394;;DGCAT;99M00
V394;;MDC;99
W394;;DGCAT;99M00
W394;;MDC;99
V3940;;DGCAT;99M00
V3940;;MDC;99
W3940;;DGCAT;99M00
W3940;;MDC;99
V3941;;DGCAT;99M00
V3941;;MDC;99
W3941;;DGCAT;99M00
W3941;;MDC;99
V3942;;DGCAT;99M00
V3942;;MDC;99
W3942;;DGCAT;99M00
W3942;;MDC;99
V3943;;DGCAT;99M00
V3943;;MDC;99
W3943;;DGCAT;99M00
W3943;;MDC;99
V3944;;DGCAT;99M00
V3944;;MDC;99
W3944;;DGCAT;99M00
W3944;;MDC;99
V3948;;DGCAT;99M00
V3948;;MDC;99
W3948;;DGCAT;99M00
W3948;;MDC;99
V3949;;DGCAT;99M00
V3949;;MDC;99
W3949;;DGCAT;99M00
W3949;;MDC;99
V395;;DGCAT;99M00
V395;;MDC;99
W395;;DGCAT;99M00
W395;;MDC;99
V3950;;DGCAT;99M00
V3950;;MDC;99
W3950;;DGCAT;99M00
W3950;;MDC;99
V3951;;DGCAT;99M00
V3951;;MDC;99
W3951;;DGCAT;99M00
W3951;;MDC;99
V3952;;DGCAT;99M00
V3952;;MDC;99
W3952;;DGCAT;99M00
W3952;;MDC;99
V3953;;DGCAT;99M00
V3953;;MDC;99
W3953;;DGCAT;99M00
W3953;;MDC;99
V3954;;DGCAT;99M00
V3954;;MDC;99
W3954;;DGCAT;99M00
W3954;;MDC;99
V3958;;DGCAT;99M00
V3958;;MDC;99
W3958;;DGCAT;99M00
W3958;;MDC;99
V3959;;DGCAT;99M00
V3959;;MDC;99
W3959;;DGCAT;99M00
W3959;;MDC;99
W396;;DGCAT;99M00
W396;;MDC;99
V3960;;DGCAT;99M00
V3960;;MDC;99
W3960;;DGCAT;99M00
W3960;;MDC;99
V3961;;DGCAT;99M00
V3961;;MDC;99
W3961;;DGCAT;99M00
W3961;;MDC;99
V3962;;DGCAT;99M00
V3962;;MDC;99
W3962;;DGCAT;99M00
W3962;;MDC;99
V3963;;DGCAT;99M00
V3963;;MDC;99
W3963;;DGCAT;99M00
W3963;;MDC;99
V3964;;DGCAT;99M00
V3964;;MDC;99
W3964;;DGCAT;99M00
W3964;;MDC;99
V3968;;DGCAT;99M00
V3968;;MDC;99
W3968;;DGCAT;99M00
W3968;;MDC;99
V3969;;DGCAT;99M00
V3969;;MDC;99
W3969;;DGCAT;99M00
W3969;;MDC;99
W397;;DGCAT;99M00
W397;;MDC;99
W3970;;DGCAT;99M00
W3970;;MDC;99
W3971;;DGCAT;99M00
W3971;;MDC;99
W3972;;DGCAT;99M00
W3972;;MDC;99
W3973;;DGCAT;99M00
W3973;;MDC;99
W3974;;DGCAT;99M00
W3974;;MDC;99
W3978;;DGCAT;99M00
W3978;;MDC;99
W3979;;DGCAT;99M00
W3979;;MDC;99
V398;;DGCAT;99M00
V398;;MDC;99
W398;;DGCAT;99M00
W398;;MDC;99
V3980;;DGCAT;99M00
V3980;;MDC;99
W3980;;DGCAT;99M00
W3980;;MDC;99
V3981;;DGCAT;99M00
V3981;;MDC;99
W3981;;DGCAT;99M00
W3981;;MDC;99
V3982;;DGCAT;99M00
V3982;;MDC;99
W3982;;DGCAT;99M00
W3982;;MDC;99
V3983;;DGCAT;99M00
V3983;;MDC;99
W3983;;DGCAT;99M00
W3983;;MDC;99
V3984;;DGCAT;99M00
V3984;;MDC;99
W3984;;DGCAT;99M00
W3984;;MDC;99
V3988;;DGCAT;99M00
V3988;;MDC;99
W3988;;DGCAT;99M00
W3988;;MDC;99
V3989;;DGCAT;99M00
V3989;;MDC;99
W3989;;DGCAT;99M00
W3989;;MDC;99
V399;;DGCAT;99M00
V399;;MDC;99
W399;;DGCAT;99M00
W399;;MDC;99
V3990;;DGCAT;99M00
V3990;;MDC;99
W3990;;DGCAT;99M00
W3990;;MDC;99
V3991;;DGCAT;99M00
V3991;;MDC;99
W3991;;DGCAT;99M00
W3991;;MDC;99
V3992;;DGCAT;99M00
V3992;;MDC;99
